ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist	IsIntensityStackable	OnKungfuID
70024	移动端_翔鸾舞柳_基础回血	405	Normal	Body	0	70024	7	Invalid	29	1	0	1	5	48	0	0	1	None	Any	Any	Any	0		1	0	1																																														atCallTherapy	38	0											-1	3758030846		0			Any	Any	Any	Any				1		63	1	48	1	1	1	Any								
70025	移动端_鹊踏枝_免控效果	405		TopHead		70025	0		1	1	0	1	1	16	0	1	1							0	0	1	atSetNextBuffCount	10		atCallSubBuff	70716	1																																																						3758030846												16		63	1	16	1	0	1						25			
70028	移动端_江海凝光_贰式标记	405		Trample		70028	0		1	1	0	1	1	80	0	1	1							1	0	0	atNoLimitChangeSkillIcon	0	1																																																									3758030846												80		63	1	80	1	0	1		0							
70029	悟 · 突_眩晕效果	406	Stun	TopHead	20007	8	2	Invalid	1	32	0	1	1	16	0	1	1	None	Any	Any	Any	0		1	0	0	atHalt	0																																																									-1	1405095936		0			Any	Any	Any	Any				16		60	1	16	1	0	1	Any								
70029	悟 · 突_眩晕效果	406	Stun	TopHead	20007	8	2	Invalid	2	32	0	1	1	32	0	1	1	None	Any	Any	Any	0		1	0	0	atHalt	0																																																									-1	1405095936		0			Any	Any	Any	Any				32		60	1	32	1	0	1	Any								
70030	移动端_冰心通用_急曲效果	405	Damage	Body	0	70030	0		1	1	1	3	6	48	0	0	1						七秀/移动端_冰心诀_子技能/移动端_急曲结束处理.lua	1	0	0																																														atCallLunarDamage	15													3758030846	0		0									1		63	1	48	1	0	1		1							
70031	移动端_霜天剑泠_持续伤害	405	Damage	Body	0	14506	0		1	1	0	1	12	4	0	0	1						七秀/移动端_冰心诀_子技能/移动端_霜天剑泠_扯断操作.lua	1	0	0	atSetNextBuffCount	6		atCallSubBuff	70206	30																																								atExecuteScript	skill_mobile/七秀/移动端_冰心诀_子技能/移动端_霜天剑泠_每跳执行.lua													3758030846	0		0	0						0		4		63	1	4	1	0	1									
70032	移动端_铁牢律_突到点施放击倒	406	Normal	Body	0	207	0	Invalid	1	1	0	1	1	32	1	1	0	None	Any	Any	Any	0		0	0	1	atExecuteScript	skill_mobile/天策/移动端_铁牢律_子技能/移动端_铁牢_突到点调用击倒段.lua	0																																																								-1	1405485056		0			Any	Any	Any	Any				32		60	1	32	1	0	1	Any								
70033	移动端_左旋右转_秘籍秘章_减伤	405		Trample		70033	0		1	1	0	1	1	96	0	1	1							1	0	0	atSetNextBuffCount	12		atCallSubBuff	70169	40	atSetNextBuffCount	10		atCallBuff	70716	1																																																3758030846												96		63	1	96	1	0	1		0							
70034	移动端_九微飞花_每跳治疗	405		Body	0	17964	0		1	1	0	1	6	16	0	1	1							1	0	0																																														atExecuteScript	skill_mobile/七秀/移动端_云裳心经_子技能/移动端_九微飞花_每跳治疗.lua													3758030846	0		0	0						0		16		63	1	16	1	0	1						84			
70035	移动端_九微飞花_内置冷却	405	Normal	Body	0	70035	0	Invalid	1	1	0	1	1	11	0	1	1	None	Any	Any	Any	0		1	0	0																																																											-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		11		63	1	11	1	0	1	Any								
70036	傲血_雷行秘籍_强化状态标记	406	Normal	Body	0	70036	0	Invalid	1	1	0	1	1	160	0	1	1	None	Any	Any	Any	0		1	0	1																																																											-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		160		63	1	160	1	0	1	Any			0					
70037	傲血_雷行秘籍_减速效果	406	Slow	Body	0	2	0	Invalid	1	25	0	1	1	48	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-256																																																									-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		48		63	1	48	1	0	1	Any								
70037	傲血_雷行秘籍_减速效果	406	Slow	Body	0	2	0	Invalid	2	45	0	1	1	48	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-461																																																									-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		48		63	1	48	1	0	1	Any								
70038	移动端_泠风解怀_分摊伤害	405		Body	0	70038	0		1	1	0	1	1	96	0	1	1							1	0	0	atTransferDamage	205																																																										3758030846	0		0	0						0		96		63	1	96	1	0	1				0					
70039	傲血_龙吟秘籍_群伤避免重复伤害	406	Normal	Body	0	12289	0	Invalid	1	1	0	1	1	8	0	0	1	None	Any	Any	Any	0		1	0	0																																																											-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		8		63	1	8	1	0	1	Any								
70040	傲血_龙吟秘籍_减速效果	406	Slow	Trample	10003	2	2	Invalid	1	60	0	1	1	192	0	1	1	None	Any	Any	Any	0		1	0	0	atMoveSpeedPercent	-614	0																																																								-1	3757998078		0			Any	Any	Any	Any				192		63	1	192	1	0	1	Any	1							
70041	兰摧玉折	402	Damage	TopHead	0	70041	6		1	1	0	1	7	48	0	0	0						万花/移动端_兰摧玉折结束效果.lua	1	0	0																																														atCallNeutralDamage	12	0												3758030846												1		63	1	48	1	0	1		1				30			
70043	移动端_翔鸾舞柳_高伤回血秘籍	405		Body	0	70043	0		1	1	0	1	1	16	0	1	1						七秀/移动端_云裳心经_子技能/移动端_翔鸾舞柳_高伤触发.lua	1	0	0	atAddGlobalAbsorbShieldRecordOnlyBySelfMaxLife	0	102																																																									3758030846	0		0	0						0		16		63	1	16	1	0	1									
70044	傲血_突秘籍_徐如林	406	Normal	Body	0	70044	0	Invalid	1	1	0	1	1	160	0	1	1	None	Any	Any	Any	0		1	0	1	atSkillEventHandler	9047																																																									-1	3758030846	0	0			Any	Any	Any	Any				160		63	1	160	1	0	1	Any								
70045	移动端_风袖低昂_增加疗伤	405	Normal	Body	0	70045	0	Invalid	1	1	0	1	1	192	0	1	1	None	Any	Any	Any	0		1	0	1	atTherapyPowerPercent	205																																																									-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		192		63	1	192	1	0	1	Any			0					
70046	傲血_突秘籍_徐如林内置1秒CD	406		Body	0	70046	0		1	1	0	1	1	14	0	1	1							1	0	0																																																												4294967294	0		0	0						0		14		63	1	14	1	0	1									
70047	移动端_风袖低昂_高血秘籍_增强王母	405		Body	0	70047	0		1	1	0	1	1	16	0	1	1							1	0	1																																																												3758030846	0		0	0						0		16		63	1	16	1	0	1				0		95			
70048	移动端_左旋右转_群疗减伤	405		TopHead	10051	70048	7		1	15	0	1	1	80	0	1	1							1	0	1	atCallSubBuff	33086	15																																																									3757998078												80		63	1	80	1	1	1									
70049	移动端_雷霆震怒_控制效果	405	Stun	TopHead		8	0		1	32	0	1	1	96	0	1	1						七秀/移动端_云裳心经_子技能/移动端_雷霆震怒_秘籍效果.lua	1	0	0	atSetNextBuffCount	12		atCallSubBuff	70193	1	atGlobalBlock	1	0	atPositiveShield	1	0																																															4	1405095936												96		60	1	96	1	0	1						68			
70050	移动端_左旋右转_内置CD	405		Body	0	70050	8		1	5	0	1	1	96	0	1	1							1	0	0	atSkillLunarDamagePercent	-205		atSkillSolarDamagePercent	-205		atSkillNeutralDamagePercent	-205		atSkillPoisonDamagePercent	-205		atSkillPhysicsDamagePercent	-205		atPhysicsAttackPowerPercent	-205		atLunarAttackPowerPercent	-205		atSolarAttackPowerPercent	-205		atNeutralAttackPowerPercent	-205		atPoisonAttackPowerPercent	-205		atMeleeWeaponDamagePercent	-205		atRangeWeaponDamagePercent	-205		atMeleeWeaponDamageRandPercent	-205		atRangeWeaponDamageRandPercent	-205		atTherapyPowerPercent	-205																3758030846	0		0	0								96		63	1	96	1	0	1		1							
70051	移动端_泠风解怀_每跳执行	405		Body	0	70051	0		1	1	0	1	12	8	0	1	1							1	0	1	atSetNextBuffCount	12		atCallSubBuff	70177	15	atSetNextBuffCount	12		atCallSubBuff	70169	20																																		atExecuteScript	skill_mobile/七秀/移动端_云裳心经_子技能/移动端_泠风解怀_每跳执行.lua													3758030846	0		0	0						0		8		63	1	8	1	1	1									
70052	突_免疫控制4秒	406	Normal	Body	0	1903	0	Invalid	1	64	0	1	1	64	0	1	1	None	Any	Any	Any	0		1	0	1	atImmunity	2		atImmunity	3		atImmunity	4		atImmunity	6		atImmunity	8		atImmunity	11		atImmunity	7		atKnockedDownRate	-1024		atImmuneSkillMove	1		atMountingRate	1024																														-1	3758030846		0			Any	Any	Any	Any				64		63	1	64	1	0	1	Any								
70053	阳明增伤	402		Body	0	70053	5		1	1	0	1	1	48	0	1	1							1	0	1	atSetTalentRecipe	16536	1																																																									3758030846	0		0	0						0		48		63	1	48	1	0	1									
70054	阳明增伤_钟林	402	Normal	Body	0	12591	0	Invalid	1	1	0	1	1	16	0	1	1	None	Any	Any	Any	0		1	0	1	atSetTalentRecipe	6537	1																																																								-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		16		63	1	16	1	0	1	Any								
70055	阳明增伤_商阳	402	Normal	Body	0	12591	0	Invalid	1	1	0	1	1	16	0	1	1	None	Any	Any	Any	0		1	0	1	atSetTalentRecipe	6538	1																																																								-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		16		63	1	16	1	0	1	Any								
70056	移动端_鹊踏枝_内功减伤	405	Normal	Body	0	70056	0	Invalid	1	49	0	1	1	96	0	1	1	None	Any	Any	Any	0		1	0	1	atCallSubBuff	70823	50																																																								-1	3758030846	0	0			Any	Any	Any	Any				96		63	1	96	1	1	1	Any								
70057	移动端_鹊踏枝_累伤效果	405		Body	0	70057	0		1	1	0	1	1	48	0	1	1						七秀/移动端_云裳心经_子技能/移动端_鹊踏枝_累伤效果.lua	0	0	1	atAddGlobalAbsorbShieldRecordOnlyBySelfMaxLife		512																																																									3758030846												48		63	1	48	1	0	1									
70058	移动端_鹊踏枝_被击效果	405		Body	0	70058	0		1	1	1	3	1	80	0	1	1							0	0	1	atSkillEventHandler	9002																																																								1		3758030846												80		63	1	80	1	0	1									
70059	傲血_龙牙秘籍_封轻功2秒	406		Body	0	562	0		1	50	0	1	1	32	0	1	1							1	0	0	atSilence	6																																																										3758030846	0		0	0						0		32		63	1	32	1	0	1									
70060	傲血_任驰骋_攻击力提升	406	Normal	Body	0	70060	0	Invalid	1	1	0	1	1	240	0	1	1	None	Any	Any	Any	0		1	0	1	atAllDamageAddPercent	102																																												atExecuteScript	skill\天策\90级奇穴\任驰骋上马增加饱食度.lua												-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		240		63	1	240	1	1	1	Any			1					
70060	傲血_任驰骋_攻击力提升	406	Normal	Body	0	70060	0	Invalid	2	2	0	1	1	240	0	1	1	None	Any	Any	Any	0		1	0	1	atAllDamageAddPercent	204		atActiveThreatCoefficient	0	-512																																								atExecuteScript	skill\天策\90级奇穴\任驰骋上马增加饱食度.lua												-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		240		63	1	240	1	1	1	Any			1					
70061	傲血_任驰骋秘籍_移速提高	406	Normal	Trample	0	42	0	Invalid	1	60	0	1	1	80	0	1	1	None	Any	Any	Any	0		0	0	1	atMoveSpeedPercent	512	0																																																								-1	3758030846		0			Any	Any	Any	Any				80		63	1	80	1	0	1	Any								
70062	移动端_回雪飘摇_采莲效果	405	Normal	Body	0	70062	0	Invalid	1	1	1	3	1	128	0	1	1	None	Any	Any	Any	0		1	0	1	atDodgeBaseRate	300		atAllDamageAddPercent	102		atSkillEventHandler	9003																																																			-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		128		63	1	128	1	0	1	Any			0					
70063	傲血_霹雳秘籍_会心提高	406	Normal	Body	0	70063	0	Invalid	1	20	0	1	1	160	0	1	1	None	Any	Any	Any	0		1	0	1	atPhysicsCriticalStrikeBaseRate	2000																																																									-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		160		63	1	160	1	0	1	Any			0					
70064	傲血_沧月秘籍_破军标记	406		TopHead		70064	0		1	1	1	1	1	112	0	0	0							1	0	0																																																												3758030846	0		0	0						0		112		63	1	112	1	0	1						61			
70065	移动端_心鼓弦_减伤效果	405		TopHead	10051	70065	7		1	60	0	1	4	16	0	1	1							1	0	1	atGlobalResistPercent	33086	60																																																									3757998078												16		63	1	16	1	0	1									
70066	移动端_雷霆震怒_秘籍秘章	405		Body	0	70066	6		1	1	0	1	1	8	0	1	1							1	0	0	atAllTherapyAddPercent	-358																																																										3758030846												8		63	1	8	1	0	1				1					
70067	移动端_婆罗门_减伤效果	405		TopHead		70067	7		1	1	1	3	1	160	0	1	1							1	0	1	atSetNextBuffCount	20		atCallSubBuff	70169	40	atSkillEventHandler	9005																																																				3757998078												160		63	1	160	1	1	1									
70069	傲血_沧月秘籍_免控和减伤	406	Normal	Body	0	1903	0	Invalid	1	80	0	1	1	80	0	1	1	None	Any	Any	Any	0		1	0	1	atImmunity	2		atImmunity	3		atImmunity	4		atImmunity	6		atImmunity	8		atImmunity	11		atImmunity	7		atKnockedDownRate	-1024		atImmuneSkillMove	1		atMountingRate	1024		atGlobalResistPercent	308																											-1	3758030846		0			Any	Any	Any	Any				80		63	1	80	1	0	1	Any								
70070	移动端_上元点鬟_缓急标记	405		Body	0	70070	0		1	1	1	4	1	160	0	0	1							1	0	1																																																										1		3758030846												160		63	1	160	1	1	1									
70070	移动端_上元点鬟_缓急标记	405	Normal	Body	0	70070	0	Invalid	2	1	0	1	10	16	0	0	1	None	Any	Any	Any	0		0	0	1																																																											-1	3758030846		0			Any	Any	Any	Any				16		63	1	16	1	1	1	Any								
70070	移动端_上元点鬟_缓急标记	405	Normal	Body	0	70070	0	Invalid	3	1	0	1	10	16	0	0	1	None	Any	Any	Any	0		0	0	1																																																											-1	3758030846		0			Any	Any	Any	Any				16		63	1	16	1	1	1	Any								
70070	移动端_上元点鬟_缓急标记	405	Normal	Body	0	70070	0	Invalid	4	1	0	1	10	16	0	0	1	None	Any	Any	Any	0		0	0	1																																																											-1	3758030846		0			Any	Any	Any	Any				16		63	1	16	1	1	1	Any								
70072	傲血_战八方秘籍_伤害叠加	406		Body	0	70072	0		1	1	1	5	1	160	0	1	1							1	0	1																																																												3758030846	0		0	0						0		160		63	1	160	1	0	1									
70072	傲血_战八方秘籍_伤害叠加	406		Body	0	70072	0		2	1	0	1	1	160	0	1	1							1	0	1	atSetTalentRecipe	6599	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
70072	傲血_战八方秘籍_伤害叠加	406		Body	0	70072	0		3	1	0	1	1	160	0	1	1							1	0	1	atSetTalentRecipe	6600	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
70072	傲血_战八方秘籍_伤害叠加	406		Body	0	70072	0		4	1	0	1	1	160	0	1	1							1	0	1	atSetTalentRecipe	6601	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
70072	傲血_战八方秘籍_伤害叠加	406		Body	0	70072	0		5	1	0	1	1	160	0	1	1							1	0	1	atSetTalentRecipe	6602	1																																																									3758030846	0		0	0						0		160		63	1	160	1	0	1									
70073	移动端_通用_自动剑舞	405		Body	0	70073	0		1	1	0	1	99999	16	0	1	0						七秀/移动端_冰心诀_子技能/移动端_七秀通用_剑舞结束.lua	1	0	1																																														atCastSkillTargetDst	100366	1				atCallBuff	70073	1						3758030846	0											16		63	1	16	1	0	1									
70074	移动端_两生_被击闪避	405		Body	0	70074	7		1	1	0	1	1	96	0	1	1							1	0	1	atDodgeBaseRate	5000		atSkillEventHandler	9131																																																							3758030846	0		0	0						0		96		63	1	96	1	1	1									
70075	移动端_两生_闪避冷却	405		Body	0	70075	0		1	1	0	1	1	320	0	1	1							1	0	0																																																												4294967295	0		0	0						0		320		63	1	320	1	0	1									
70076	移动端_风华_叠加效果	405		Body	0	70076	0		1	1	0	1	20	16	0	0	1							0	0	1	atSetTalentRecipe	6606	1																																																									3758030846												16		63	1	16	1	0	1									
70076	移动端_风华_叠加效果	405		Body	0	70076	0		2	1	0	1	20	16	0	0	1							0	0	1	atSetTalentRecipe	6606	2																																																									3758030846												16		63	1	16	1	0	1									
70076	移动端_风华_叠加效果	405		Body	0	70076	0		3	1	0	1	20	16	0	0	1							0	0	1	atSetTalentRecipe	6606	3																																																									3758030846												16		63	1	16	1	0	1									
70076	移动端_风华_叠加效果	405		Body	0	70076	0		4	1	0	1	20	16	0	0	1							0	0	1	atSetTalentRecipe	6606	4																																																									3758030846												16		63	1	16	1	0	1									
70077	傲血_破坚阵秘籍_外功易伤	406	Normal	Body	0	70077	0	Invalid	1	20	0	1	1	48	0	1	1	None	Any	Any	Any	0		1	0	0	atPhysicsDamageCoefficient	205																																																									-1	3758030846	0	0	0	0	Any	Any	Any	Any		0		48		63	1	48	1	0	1	Any								
70078	移动端_春辞_被控减伤	405		Body	0	70078	0		1	1	0	1	1	160	0	1	1							1	0	1	atSetNextBuffCount	160		atCallSubBuff	70169	20																																																						3757997568	0		0	0						0		160		63	1	160	1	0	1				1					
70079	移动端_乞巧_增加疗伤	405		Body	0	70079	0		1	1	1	5	1	160	0	1	1							1	0	1	atTherapyPowerPercent	31																																																										3758030846	0		0	0						0		160		63	1	160	1	0	1									
